Time	sourceID	routerID	destinyID	packetID	txPower	RSSI
28-02-2020 03:18:27.990714	3	0	2	5	14	-44
28-02-2020 03:18:27.991671	3	0	2	5	11	-44
28-02-2020 03:18:27.992093	3	0	2	5	8	-46
28-02-2020 03:18:27.992779	3	0	2	5	5	-48
28-02-2020 03:19:27.178286	3	0	2	6	14	-44
28-02-2020 03:19:27.179031	3	0	2	6	11	-45
28-02-2020 03:19:27.179588	3	0	2	6	8	-47
28-02-2020 03:19:27.179985	3	0	2	6	5	-48
28-02-2020 03:20:26.333571	3	0	2	7	14	-18
28-02-2020 03:20:26.334291	3	0	2	7	11	-18
28-02-2020 03:20:26.334771	3	0	2	7	8	-19
28-02-2020 03:20:26.335166	3	0	2	7	5	-21
28-02-2020 03:21:25.523562	3	0	2	8	14	-18
28-02-2020 03:21:25.524211	3	0	2	8	11	-18
28-02-2020 03:21:25.524750	3	0	2	8	8	-19
28-02-2020 03:21:25.525142	3	0	2	8	5	-21
28-02-2020 03:22:24.738080	3	0	2	9	14	-18
28-02-2020 03:22:24.738835	3	0	2	9	11	-18
28-02-2020 03:22:24.739433	3	0	2	9	8	-19
28-02-2020 03:22:24.739829	3	0	2	9	5	-21
28-02-2020 03:23:23.919667	3	0	2	10	14	-18
28-02-2020 03:23:23.920338	3	0	2	10	11	-18
28-02-2020 03:23:23.920869	3	0	2	10	8	-20
28-02-2020 03:23:23.921309	3	0	2	10	5	-22
28-02-2020 03:24:23.110107	3	0	2	11	14	-23
28-02-2020 03:24:23.110850	3	0	2	11	11	-24
28-02-2020 03:24:23.111657	3	0	2	11	8	-25
28-02-2020 03:24:23.112092	3	0	2	11	5	-27
28-02-2020 03:25:22.334025	3	0	2	12	14	-22
28-02-2020 03:25:22.334812	3	0	2	12	11	-24
28-02-2020 03:25:22.335422	3	0	2	12	8	-25
28-02-2020 03:25:22.335826	3	0	2	12	5	-27
28-02-2020 03:26:21.557657	3	0	2	13	14	-22
28-02-2020 03:26:21.558334	3	0	2	13	11	-24
28-02-2020 03:26:21.558864	3	0	2	13	8	-25
28-02-2020 03:26:21.559312	3	0	2	13	5	-27
28-02-2020 03:27:20.734690	3	0	2	14	14	-21
28-02-2020 03:27:20.735446	3	0	2	14	11	-24
28-02-2020 03:27:20.735913	3	0	2	14	8	-27
28-02-2020 03:27:20.736400	3	0	2	14	5	-30
28-02-2020 03:28:19.933782	3	0	2	15	14	-21
28-02-2020 03:28:19.934549	3	0	2	15	11	-23
28-02-2020 03:28:19.934964	3	0	2	15	8	-25
28-02-2020 03:28:19.935468	3	0	2	15	5	-29
28-02-2020 03:29:19.129016	3	0	2	16	14	-21
28-02-2020 03:29:19.129801	3	0	2	16	11	-22
28-02-2020 03:29:19.130310	3	0	2	16	8	-24
28-02-2020 03:29:19.130756	3	0	2	16	5	-26
28-02-2020 03:30:18.340612	3	0	2	17	14	-34
28-02-2020 03:30:18.341314	3	0	2	17	11	-35
28-02-2020 03:30:18.341970	3	0	2	17	8	-37
28-02-2020 03:30:18.342462	3	0	2	17	5	-41
28-02-2020 03:31:17.521858	3	0	2	18	14	-20
28-02-2020 03:31:17.522630	3	0	2	18	11	-21
28-02-2020 03:31:17.523051	3	0	2	18	8	-24
28-02-2020 03:31:17.523563	3	0	2	18	5	-27
28-02-2020 03:32:16.685566	3	0	2	19	14	-20
28-02-2020 03:32:16.686222	3	0	2	19	11	-21
28-02-2020 03:32:16.686774	3	0	2	19	8	-24
28-02-2020 03:32:16.687168	3	0	2	19	5	-27
28-02-2020 03:33:15.871822	3	0	2	20	14	-37
28-02-2020 03:33:15.872592	3	0	2	20	11	-41
28-02-2020 03:33:15.873010	3	0	2	20	8	-45
28-02-2020 03:33:15.873532	3	0	2	20	5	-50
28-02-2020 03:34:15.040217	3	0	2	21	14	-56
28-02-2020 03:34:15.040962	3	0	2	21	11	-58
28-02-2020 03:34:15.041752	3	0	2	21	8	-60
28-02-2020 03:34:15.042213	3	0	2	21	5	-62
28-02-2020 03:35:14.231809	3	0	2	22	14	-66
